Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
SRR2131530	2015-09-15	2016-11-20	52165998	5189734344	52165998	99	2506	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131530	SRX1122096		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014716	SAMN03940570	simple	9606	Homo sapiens	GSM1833901	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	834FE3A07C1F20BDA179ECD47EEEA1EC	21CE4DC3C030F704476514DCD699F189
SRR2131535	2015-09-15	2016-11-20	57190867	5796412287	57190867	101	2812	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131535	SRX1122101		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014712	SAMN03940575	simple	9606	Homo sapiens	GSM1833906	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	6DD311C31752A853B93EC60FE27B98A0	59BE038B8C385AE04416F5EDA0255BF0
SRR2131536	2015-09-15	2015-07-28	54273887	5502615401	54273887	101	2635	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131536	SRX1122102		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014711	SAMN03940576	simple	9606	Homo sapiens	GSM1833907	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	DA491BEC20B2D500C8ADD6B8E61B568A	C0D8ED7273E427E33916B12C990B725D
SRR2131537	2015-09-15	2015-07-28	55523908	5627418683	55523908	101	2751	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131537	SRX1122103		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014710	SAMN03940577	simple	9606	Homo sapiens	GSM1833908	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	B0B80A9D796DED9634A7F043A687BB1A	D1407E62793A1EBB4821F3B032EF7B3A
SRR2131538	2015-09-15	2016-11-23	55393504	5613108983	55393504	101	2737	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131538	SRX1122068		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014745	SAMN03940579	simple	9606	Homo sapiens	GSM1833909	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	D85C316B172488C83B1C7C5C788E63F9	2EBE2513536F135BFAAA139F3E07C132
SRR2131541	2015-09-15	2016-11-20	55457873	5618727884	55457873	101	2770	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131541	SRX1122104		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014709	SAMN03940584	simple	9606	Homo sapiens	GSM1833912	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	49743ED2F26B953112BADCC2CE6AA33C	11ABC61F7556D1B18A6AF4EB3844A5FC
SRR2131542	2015-09-15	2016-11-23	56964864	5775614232	56964864	101	2822	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131542	SRX1122105		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014708	SAMN03940582	simple	9606	Homo sapiens	GSM1833913	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	BF0F70CA1E69C673D6307665EC94FAE3	D8A8901CCBC9968BB5A1FBA57ABDBE66
SRR2131543	2015-09-15	2016-11-23	53950760	5458884719	53950760	101	2691	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131543	SRX1122106		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014707	SAMN03940583	simple	9606	Homo sapiens	GSM1833914	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	015720890E228A5EB407F1C4DF53F2C1	7B4463D4BAD8306BC1B448605245255E
SRR2131544	2015-09-15	2016-11-20	51605320	5225308937	51605320	101	2524	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131544	SRX1122107		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014705	SAMN03940585	simple	9606	Homo sapiens	GSM1833915	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	D416285534B598E3FDBA3AF55369CA7E	E11E5BDE130C7CAA5A2959AED5389015
SRR2131545	2015-09-15	2016-11-23	56145637	5681779523	56145637	101	2780	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131545	SRX1122108		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014704	SAMN03940586	simple	9606	Homo sapiens	GSM1833916	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	93116AFD36E5E2D83C07730E86290D0A	163EA063EDE4AFC3FEB30CA034C1B137
SRR2131546	2015-09-15	2016-11-20	58675210	5939176030	58675210	101	2895	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2131546	SRX1122109		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061682	PRJNA291180	2	291180	SRS1014706	SAMN03940587	simple	9606	Homo sapiens	GSM1833917	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280435	NA	public	DC01C11BBCDE73E49928E8165830E53E	F06F4981117D2BECBF8E57751791D51F
SRR2133789	2016-11-21	2015-07-29	53096017	2654800850	0	50	1600		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2133789	SRX1123984		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061776	PRJNA291422	2	291422	SRS1016395	SAMN03943937	simple	9606	Homo sapiens	GSM1836004	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA280783	NA	public	FE786F42D5DD8265095A24BDBAAF974B	08BF5049C0739A86FD2C084C8F7A9DC6
SRR2141553	2016-01-07	2015-08-03	52322746	2092909840	0	40	1250		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2141553	SRX1130266		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP050193	PRJNA268320	2	268320	SRS1021804	SAMN03952534	simple	9606	Homo sapiens	GSM1842495	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA204336	NA	public	373297E2F7B1D8ED6C403DBBFDF0C0C3	255A51E1AE76092C87796DCF742A113B
SRR2141555	2016-01-07	2015-08-03	54193519	2167740760	0	40	1270		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2141555	SRX1130268		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP050193	PRJNA268320	2	268320	SRS1021802	SAMN03952536	simple	9606	Homo sapiens	GSM1842497	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA204336	NA	public	E412DFDD9E75BE472826A873668E7AA7	8CAEACD7B496825B905640DC186C902A
SRR2142314	2017-05-03	2015-08-04	65071519	13014303800	65071519	200	7932		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2142314	SRX1131822		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061972	PRJNA291825	2	291825	SRS1022310	SAMN03955527	simple	9606	Homo sapiens	GSM1843216	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA281706	NA	public	C8C26491E668191F3A7237BB6B6234D7	5222F9147424FA0FEABB6EFA58B86E51
SRR2142315	2017-05-03	2015-08-04	78814530	15762906000	78814530	200	9604		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2142315	SRX1131823		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061972	PRJNA291825	2	291825	SRS1022309	SAMN03955528	simple	9606	Homo sapiens	GSM1843217	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA281706	NA	public	80BC26F6A7005CF300FE44ACE729150E	4CAC9605DFE4151C27FC6F785C5A8E9B
SRR2142326	2017-05-03	2015-08-04	73192437	14638487400	73192437	200	9034		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2142326	SRX1131829		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP061973	PRJNA291824	2	291824	SRS1022313	SAMN03955533	simple	9606	Homo sapiens	GSM1843224	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA281707	NA	public	622568A404CABDEC1D4790369C80DF5A	ED6FD26BEB189598AEF27A0AC5A92F6C
SRR2148705	2017-05-03	2015-08-06	67230091	13446018200	67230091	200	9096		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2148705	SRX1136352		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062144	PRJNA292133	2	292133	SRS1028835	SAMN03979203	simple	9606	Homo sapiens	GSM1846054	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA282487	NA	public	130983726C6EADDF54A3349F3C127496	E0179625064EA43BF12E59B9B48ECB0B
SRR2153519	2015-12-10	2015-08-10	66285323	13389635246	66285323	202	8643		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2153519	SRX1140584		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062230	PRJNA292420	2	292420	SRS1027576	SAMN03980269	simple	9606	Homo sapiens	GSM1847261	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA288436	NA	public	B81ABF4A94D837452768E5EF22DB7ADA	32F3518C3416FC70034F32DC28E01657
SRR2153520	2015-12-10	2015-08-10	83795584	8547149568	83795584	102	5571		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2153520	SRX1140585		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062230	PRJNA292420	2	292420	SRS1027575	SAMN03980270	simple	9606	Homo sapiens	GSM1847262	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA288436	NA	public	F81B77EE7CB17E0B6A668067CBC29C0F	DFECD7380E8AE0F4BB7790D580319073
SRR2153522	2015-12-10	2015-08-10	80997036	8261697672	80997036	102	5273		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2153522	SRX1140587		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062230	PRJNA292420	2	292420	SRS1027573	SAMN03980212	simple	9606	Homo sapiens	GSM1847264	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA288436	NA	public	F1195006C589BC0BC3B38086233D44DE	EEC74DA3983040E137BFC97E256C1E61
SRR2153524	2015-12-10	2015-08-10	70826191	7224271482	70826191	102	4724		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2153524	SRX1140589		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062230	PRJNA292420	2	292420	SRS1027571	SAMN03980214	simple	9606	Homo sapiens	GSM1847266	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA288436	NA	public	6CB4FBAB1D0AFB0883338AEC7B23AFCD	3D47780A6A4EB45F850B6B9B739587B7
SRR2159397	2015-11-25	2015-08-13	50439853	2572432503	0	51	1107		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2159397	SRX1146021		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP062389	PRJNA292827	2	292827	SRS1030669	SAMN03988836	simple	9606	Homo sapiens	GSM1853545	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA289073	NA	public	8ACD3A1F691AE61577FB8C03A2294565	90ACDDF66020FE5B1505A8E617A03B29
SRR2159410	2015-11-25	2015-08-13	53327395	2719697145	0	51	1038		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2159410	SRX1146034		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP062389	PRJNA292827	2	292827	SRS1030651	SAMN03988849	simple	9606	Homo sapiens	GSM1853572	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA289073	NA	public	FAD7888EFC9E21345AA74530C3982126	E7E118FD2CD40305D4DB5B44CF32729F
SRR2159411	2015-11-25	2015-08-13	50557635	2578439385	0	51	984		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2159411	SRX1146035		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP062389	PRJNA292827	2	292827	SRS1030650	SAMN03988850	simple	9606	Homo sapiens	GSM1853573	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA289073	NA	public	B3240FC8416EEEA1D2CF0222DA669458	8857B7195A4CF4CAC9193C6B62913643
SRR2159417	2015-11-25	2015-08-13	51380196	2620389996	0	51	1000		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2159417	SRX1146041		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2500	SRP062389	PRJNA292827	2	292827	SRS1030644	SAMN03988856	simple	9606	Homo sapiens	GSM1853584	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA289073	NA	public	D3F66A1742D52ABA5427469B5FD72A3E	F7707A11B9FF0FB662262B0241FB6D03
SRR2163421	2017-05-03	2015-08-14	60823946	9123591900	60823946	150	5303		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2163421	SRX1149986		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062417	PRJNA292885	2	292885	SRS1034581	SAMN03994020	simple	9606	Homo sapiens	GSM1853936	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA289177	NA	public	FF508FDA594C50F70914145547BBAC89	E0B01EB9F2A01ED297A7A7CBF8A9DCFF
SRR2163422	2017-05-03	2015-08-14	63365597	9504839550	63365597	150	5503		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2163422	SRX1149987		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062417	PRJNA292885	2	292885	SRS1034580	SAMN03994021	simple	9606	Homo sapiens	GSM1853937	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA289177	NA	public	6890981DEC050A8D41FBDECBE00852BC	32F2C167FB7B9E245542E0FA88562961
SRR2180193	2016-02-01	2015-08-25	91525375	9152537500	91525375	100	2671	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180193	SRX1162892		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044108	SAMN04009373	simple	9606	Homo sapiens	GSM1859759	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	B616C34A5A633864E4D87A25F20B0B05	F00C90A07CB0D5D5E62FBF7CAF71C701
SRR2180194	2016-02-01	2016-11-16	84926627	8492662700	84926627	100	2469	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180194	SRX1162893		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044107	SAMN04009374	simple	9606	Homo sapiens	GSM1859760	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	4C409AFD98C633A30576897A21F4C0F8	01A6968D8D19EC4C5349B35BE40A84F4
SRR2180195	2016-02-01	2016-11-22	85272757	8527275700	85272757	100	2640	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180195	SRX1162894		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044106	SAMN04009375	simple	9606	Homo sapiens	GSM1859761	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	74E94E3C3B6A40874A6E794D8E0564D8	0C02BA66B7532C24858B0354AC4148B5
SRR2180196	2016-02-01	2016-11-16	97018195	9701819500	97018195	100	3069	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180196	SRX1162895		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044105	SAMN04009376	simple	9606	Homo sapiens	GSM1859762	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	05A32E46DA46E5BCD15ACACD29FE9D01	2EDF04476BE10ADC2CDE8F38CBCE36C1
SRR2180198	2016-02-01	2016-11-22	73461978	7346197800	73461978	100	2089	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180198	SRX1162897		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044103	SAMN04009378	simple	9606	Homo sapiens	GSM1859764	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	1FA6A261FC41840D8B1EF57821FE26A7	78FD41106C9D0121D8EB4D229BA9C54C
SRR2180199	2016-02-01	2016-11-22	88887147	8888714700	88887147	100	2614	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180199	SRX1162898		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044102	SAMN04009379	simple	9606	Homo sapiens	GSM1859765	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	2615CE0BC01A50273CB9CFF13306B12D	DD6B801E7E570D789997E00ED7AE87B7
SRR2180200	2016-02-01	2016-11-16	84227078	8422707800	84227078	100	2483	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180200	SRX1162899		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044100	SAMN04009380	simple	9606	Homo sapiens	GSM1859766	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	6A5BD7623A87A0455E923F718AF7EE9A	232F0C6BFEB2A7199191512FA3306663
SRR2180201	2016-02-01	2016-11-22	93151656	9315165600	93151656	100	2705	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180201	SRX1162900		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044099	SAMN04009381	simple	9606	Homo sapiens	GSM1859767	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	0AA568F8A1EF31227AB88FAB5C80576A	6335A7824C2CAA676F1DE0C404CF338A
SRR2180202	2016-02-01	2016-11-16	87916625	8791662500	87916625	100	2593	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180202	SRX1162901		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044101	SAMN04009382	simple	9606	Homo sapiens	GSM1859768	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	C4D4FB7DE9E2C561CD4D50E94EA0C799	EB462E38A245E48F6243523F4E76BC52
SRR2180203	2016-02-01	2016-11-16	71024258	7102425800	71024258	100	2036	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180203	SRX1162902		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044098	SAMN04009383	simple	9606	Homo sapiens	GSM1859769	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	5DF260D60582EAECD07B5B3EDDD0CD2B	D9AC0FB3AFEBBC04F62351CCD7967B72
SRR2180204	2016-02-01	2015-08-25	96419160	9641916000	96419160	100	2749	GRCh37	https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2180204	SRX1162903		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062773	PRJNA293697	2	293697	SRS1044097	SAMN04009384	simple	9606	Homo sapiens	GSM1859770	NA	NA	NA	NA		NA	no	NA	NA	NA	NA	GEO	SRA291016	NA	public	F07A7F2DED91425B6B72F789678671BA	B79BD9B8685844916E92162903C07A63
SRR2188661	2016-08-28	2015-08-27	53888652	5496642504	53888652	102	3424		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2188661	SRX1166514		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062923	PRJNA294118	NA	294118	SRS1046784	SAMN04015058	simple	9606	Homo sapiens	GSM1863022	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA291782	NA	public	9A4F9EEB2C6C8FEADA4C87F2371B564B	27CCF86AB2530E21567046B2BDDD5834
SRR2188662	2016-08-28	2015-08-27	57554831	5870592762	57554831	102	3636		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2188662	SRX1166515		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP062923	PRJNA294118	NA	294118	SRS1046783	SAMN04015059	simple	9606	Homo sapiens	GSM1863023	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA291782	NA	public	4BEE11E1AFB62C4A128436F3B49AA961	FA92BCC55630348A0C0A8264A422F1C8
SRR2192719	2015-09-16	2015-08-28	54167215	8125082250	54167215	150	4799		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2192719	SRX1167616		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina Genome Analyzer	SRP062958	PRJNA294173	2	294173	SRS1047509	SAMN04017641	simple	9606	Homo sapiens	GSM1863328	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA292019	NA	public	AA9D8A48697B699251A18AF69F7D3D18	3CA80C52F2E8F67055F160525BC2049D
SRR2219521	2016-05-17	2015-08-31	55283800	2211352000	0	40	1323		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2219521	SRX1174989		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP063003	PRJNA294290	2	294290	SRS1050137	SAMN04019040	simple	9606	Homo sapiens	GSM1864217	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA292708	NA	public	CF8F24911500B5D440E8F14EF0E7E561	AC76CAFB9822E71ED4BB63CA388FB2DE
SRR2219522	2016-05-17	2015-08-31	50377161	2015086440	0	40	1268		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2219522	SRX1174990		RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina HiSeq 2000	SRP063003	PRJNA294290	2	294290	SRS1050136	SAMN04019041	simple	9606	Homo sapiens	GSM1864218	NA	NA	NA	NA		NA	no	NA	NA	NA		GEO	SRA292708	NA	public	988204CCF3BF921079400102E1AD9B2D	9C72B60D4A6F2B08717B059B43BF7D0E
SRR2244213	2016-02-18	2015-09-05	83883906	15099103080	83883906	180	9520		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2244213	SRX1184378	N048	RNA-Seq	unspecified	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP063355	PRJNA293549	2	293549	SRS1056253	SAMN04007101	simple	9606	Homo sapiens	N048	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	BIDMC	SRA295400	NA	public	F2A12B56BD72F730CE47B52524DC40DA	760D7784921976E25F6424498D189E91
SRR2244319	2016-02-18	2015-09-05	75857073	13654273140	75857073	180	9664		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2244319	SRX1184431		RNA-Seq	unspecified	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP063355	PRJNA293549	2	293549	SRS1056307	SAMN04007102	simple	9606	Homo sapiens	N068	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	BIDMC	SRA295400	NA	public	5D0CE0C5A69B14208B241879AD0EA32D	B0D45556769012EE56CB3FA7C4EAF6F0
SRR2244335	2016-02-18	2015-09-05	76338215	13740878700	76338215	180	9951		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2244335	SRX1184432		miRNA-Seq	unspecified	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP063355	PRJNA293549	2	293549	SRS1056308	SAMN04007103	simple	9606	Homo sapiens	N090	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	BIDMC	SRA295400	NA	public	43BB416192E39AD89AD014854BB9FDA4	0478E1E9F6DC3A2D9C46DAABAE2C3FCB
SRR2244344	2016-02-18	2015-09-05	84892075	15280573500	84892075	180	9867		https://sra-download.ncbi.nlm.nih.gov/srapub/SRR2244344	SRX1184433		RNA-Seq	unspecified	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP063355	PRJNA293549	2	293549	SRS1056309	SAMN04007104	simple	9606	Homo sapiens	N098	NA	NA	NA	NA	female	NA	no	NA	NA	NA	NA	BIDMC	SRA295400	NA	public	174037293AB30A598A877C92A0800E0D	71E3099DCBD8A537831540B03CF3069A
